"area_code","area_type","area_name","year","period","indicator","quintile","measure","value","upper_confidence_interval","lower_confidence_interval","label_inequality","data_source"
"S12000011","Council area","East Renfrewshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.7,1.3,0,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.4,22,0.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2019,"2019/20 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",12.8,65.2,2.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",25,26.1,23.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",21.6,22.4,20.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",20.1,21.1,19.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",15.3,15.8,14.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",14.3,14.6,14,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",16.4,16.6,16.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.7,1.4,0,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.2,22.2,0.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",12.9,67.9,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",25.9,27,24.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",22.6,23.4,21.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",21,22,20.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",16.3,16.8,15.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",14.9,15.2,14.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",17.2,17.4,16.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.7,1.3,0.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.6,22.3,0.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",13.1,64.9,2.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",29.1,30.3,27.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",22.4,23.3,21.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",20.5,21.5,19.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",16.2,16.7,15.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",15.5,15.8,15.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",17.6,17.8,17.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.6,1.5,-0.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.3,26,-3.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",11.9,73.9,-9.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",30.1,31.4,28.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",23.1,23.9,22.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",20.9,21.8,20,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",17.1,17.6,16.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",15.6,16,15.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",18,18.3,17.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.7,1.5,-0.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",12.3,26.5,-1.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000011","Council area","East Renfrewshire",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",13.1,73.6,-5.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000014","Council area","Falkirk",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",23.9,24.5,23.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000014","Council area","Falkirk",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",21.3,21.6,20.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000014","Council area","Falkirk",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",18.5,19,18.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000014","Council area","Falkirk",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",15.7,16.1,15.3,"People","Public Health Scotland (Prescribing Information System)"
